2017/02/03 21:36:45 [error] 11444#13020: *12 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/test.js" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /test.js HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 21:36:45 [error] 11444#13020: *10 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 21:37:49 [error] 11444#13020: *15 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 21:39:50 [error] 11444#13020: *17 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/common/sms" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: www.test.com, request: "GET /common/sms HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 21:39:53 [error] 11444#13020: *18 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/common/sms" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: www.test.com, request: "GET /common/sms HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 21:39:56 [error] 11444#13020: *19 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/common/sms" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: www.test.com, request: "GET /common/sms HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 21:39:59 [error] 11444#13020: *20 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/common/sms" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: www.test.com, request: "GET /common/sms HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 21:40:03 [error] 11444#13020: *21 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/common/sms" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: www.test.com, request: "GET /common/sms HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 21:40:06 [error] 11444#13020: *22 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/common/sms" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: www.test.com, request: "GET /common/sms HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 21:40:09 [error] 11444#13020: *23 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/common/sms" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: www.test.com, request: "GET /common/sms HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 21:40:12 [error] 11444#13020: *24 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/common/sms" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: www.test.com, request: "GET /common/sms HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 21:43:43 [error] 11444#13020: *26 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 21:43:44 [error] 11444#13020: *28 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:06:08 [error] 11444#13020: *31 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:06:20 [error] 11444#13020: *30 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:07:48 [error] 11444#13020: *36 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:08:55 [error] 11444#13020: *40 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:10:30 [error] 11444#13020: *43 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:10:34 [error] 11444#13020: *45 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:10:40 [error] 11444#13020: *44 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:10:41 [error] 11444#13020: *41 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:12:05 [error] 11444#13020: *50 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:12:12 [error] 11444#13020: *48 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
